Jobblue-collar,Jobstudent,Jobtechnician,Jobadmin.,Jobservices,Jobself-employed,Jobretired,Jobhousemaid,Jobentrepreneur,Jobunemployed,Maritalmarried,Maritaldivorced,Educationprimary,Educationsecondary,Communicationcellular,Outcomefailure,Outcomeother,Outcomesuccess,Default1,HHInsurance0,CarLoan1,Age,Balance,NoOfContacts,DaysPassed,PrevAttempts,CallDuration,CarInsurance_Target
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,52,725,3,325,1,57,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,47,1568,1,262,7,388,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,27,152,3,-1,0,80,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,31,438,1,100,2,165,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,77,29340,1,91,2,257,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,27,535,3,95,4,265,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,44,797,2,-1,0,246,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,61,985,6,-1,0,998,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,46,1297,3,-1,0,716,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,110,1,-1,0,1036,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,38,47,5,-1,0,288,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35,885,6,-1,0,632,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,52,137,2,-1,0,227,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,170,1,-1,0,486,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,53,5,-1,0,352,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,48,1245,1,134,1,169,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,36,480,1,-1,0,213,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,1750,3,-1,0,333,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,35,5,2,-1,0,153,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,31,4182,2,-1,0,347,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,39,241,2,-1,0,117,0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,49,7,-1,0,170,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,57,0,4,-1,0,116,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,30,458,7,-1,0,51,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,32,625,1,56,2,352,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,37,1110,11,-1,0,802,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,27,3,1,-1,0,131,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,50,180,2,-1,0,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,5086,4,-1,0,213,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32,322,3,-1,0,233,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,33,647,1,273,1,124,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,49,10613,1,-1,0,1226,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,54,136,4,-1,0,151,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,612,1,-1,0,91,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,28,434,1,-1,0,257,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32,1168,1,-1,0,411,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,41,4,1,211,1,232,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,23,480,2,182,1,742,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,64,4787,1,182,1,392,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,187,2,-1,0,226,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,38,216,4,-1,0,141,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,53,-363,2,-1,0,201,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,40,93,2,-1,0,123,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,39,3870,1,-1,0,72,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,62,298,2,-1,0,709,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,35,249,8,-1,0,205,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,32,0,2,-1,0,440,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,35,1265,5,179,4,326,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,30,0,1,-1,0,686,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,36,4721,3,-1,0,149,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30,5909,2,-1,0,420,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,33,1737,2,106,2,228,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,157,2,-1,0,78,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,34,882,1,-1,0,24,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31,3950,1,-1,0,529,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,38,814,1,-1,0,306,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,51,-19,1,296,11,829,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,36,0,3,-1,0,308,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,674,1,-1,0,267,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,27,451,1,-1,0,652,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,0,2,-1,0,243,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,45,608,3,323,30,1135,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,33,387,2,138,2,327,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,40,4775,1,-1,0,215,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,35,62,4,15,3,214,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,2704,1,-1,0,443,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,41,-75,1,-1,0,115,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,35,-324,11,-1,0,985,1
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,71,1729,2,-1,0,456,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,42,9,1,-1,0,509,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29,0,2,-1,0,667,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,32,678,1,246,4,1579,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,51,19313,1,-1,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,2551,3,-1,0,638,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,32,0,3,-1,0,130,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,26,1231,1,93,7,230,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,58,108,4,-1,0,231,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,33,1047,4,-1,0,512,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,29,19,1,230,1,274,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,31,33,2,-1,0,290,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35,204,1,-1,0,236,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,45,0,3,-1,0,533,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,34,808,2,97,1,376,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33,272,2,92,3,293,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,32,983,2,133,1,500,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,53,3177,2,-1,0,92,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,45,-258,5,-1,0,384,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,45,121,11,-1,0,93,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,43,62,3,-1,0,212,0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,39,34,3,-1,0,377,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,208,7,-1,0,1344,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,53,0,1,-1,0,195,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,32,948,2,-1,0,204,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42,2,9,-1,0,336,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,41,169,2,-1,0,116,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,35,913,2,-1,0,738,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,34,1072,1,252,2,136,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,46,2149,2,-1,0,282,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,46,1299,2,-1,0,104,0
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,45,728,1,-1,0,107,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,69,0,2,126,2,184,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,42,36,3,-1,0,664,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,30,631,3,-1,0,293,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,286,2,-1,0,949,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38,536,1,-1,0,248,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27,265,2,-1,0,1119,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,39,202,1,301,1,59,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,27,538,2,-1,0,124,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32,0,4,-1,0,550,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,48,1981,3,238,2,291,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,36,789,1,-1,0,80,0
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,34,455,1,-1,0,88,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,39,350,2,-1,0,230,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,44,624,2,-1,0,552,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,40,830,3,370,2,873,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,30,791,2,-1,0,137,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,51,0,4,-1,0,234,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33,718,1,98,2,122,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,36,1790,2,-1,0,386,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,42,2913,1,195,1,705,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,34,1,1,-1,0,108,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,49,408,4,-1,0,559,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,41,6596,1,-1,0,88,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,59,3779,3,-1,0,93,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,53,20772,1,-1,0,715,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,45,786,3,-1,0,84,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,56,284,4,204,4,124,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,51,516,1,363,1,370,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,33,-191,4,-1,0,1290,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,36,17,1,-1,0,621,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,44,795,24,-1,0,99,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,36,331,4,-1,0,239,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,31,846,3,205,2,405,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,36,12264,2,-1,0,158,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,25,292,2,-1,0,1027,1
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,51,95,4,-1,0,1309,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,38,775,3,182,2,1835,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,6402,1,167,1,158,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,43,1429,1,169,3,1030,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,49,2416,1,-1,0,1366,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,32,380,2,-1,0,48,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,60,0,3,-1,0,603,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,43,223,2,204,2,112,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,177,1,-1,0,100,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,56,2163,3,-1,0,31,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,40,254,2,-1,0,194,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,34,-72,5,-1,0,273,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,27,535,1,91,2,171,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,47,-1730,3,-1,0,178,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,32,1364,4,-1,0,104,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,32,344,11,-1,0,54,0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,34,412,1,287,2,217,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24,393,1,-1,0,1298,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,47,603,1,-1,0,1080,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,72,5715,5,184,3,1127,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,34,2257,2,-1,0,568,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,38,1190,4,186,5,347,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,61,86,1,94,1,639,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,44,0,2,-1,0,684,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,2589,1,-1,0,614,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,201,2,-1,0,325,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,59,7724,3,-1,0,373,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,32,3136,1,-1,0,820,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,28,19,1,-1,0,149,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,61,927,3,-1,0,427,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,36,203,1,88,1,255,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,37,41,3,-1,0,388,0
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,46,38,1,-1,0,541,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,69,324,4,-1,0,136,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28,3623,1,-1,0,261,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,1221,6,-1,0,127,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,13711,3,-1,0,1532,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,37,-106,1,-1,0,690,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,60,0,3,-1,0,130,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,56,693,5,-1,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,30,2143,10,-1,0,514,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,34,1035,10,-1,0,1374,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,41,1081,3,-1,0,229,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32,566,1,-1,0,61,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,34,142,1,-1,0,459,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,44,-228,1,362,2,38,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,57,169,1,-1,0,369,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,31,26,1,-1,0,103,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,59,-23,7,-1,0,195,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,57,621,3,-1,0,778,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,53,1624,3,-1,0,158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26,1027,1,-1,0,744,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,43,189,4,-1,0,1062,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,54,534,2,-1,0,177,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,3384,2,-1,0,578,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,68,2812,1,1,7,651,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,30,107,1,-1,0,263,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,56,3610,4,-1,0,162,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,31,684,3,-1,0,620,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,603,1,-1,0,176,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,49,-403,2,-1,0,482,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,27,50,1,-1,0,168,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,56,505,1,172,2,171,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,40,5,1,-1,0,174,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,37,2915,2,-1,0,314,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,43,2576,2,-1,0,143,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,33,661,1,173,2,411,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,38,37,1,-1,0,96,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,37,0,1,-1,0,185,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,65,2416,2,-1,0,221,1
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,55,0,2,-1,0,1303,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,306,4,-1,0,774,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,37,459,14,-1,0,61,0
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,59,1085,4,-1,0,101,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,22,216,1,187,1,363,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,31,314,3,178,7,1341,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,51,4695,10,-1,0,8,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,39,25,1,351,3,658,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,53,1356,2,96,4,371,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,37,1941,2,-1,0,151,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,34,320,1,828,2,352,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,36,2040,2,-1,0,125,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,46,4917,2,-1,0,5,0
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,59,100,1,-1,0,1134,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,38,4312,4,182,2,407,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,37,2987,1,91,9,93,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,54,200,1,-1,0,170,1
0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,36,5,1,2,2,169,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,38,46,4,-1,0,70,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,34,320,1,92,3,413,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,34,161,1,-1,0,406,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,36,11,3,-1,0,121,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,52,-970,1,-1,0,489,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,63,1490,1,-1,0,506,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,43,774,1,91,2,482,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,38,-61,2,-1,0,102,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,45,397,1,95,2,582,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28,3611,2,-1,0,141,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,64,466,1,-1,0,526,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,47,2232,1,103,1,439,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,59,2605,2,-1,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,15561,3,-1,0,151,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,39,3732,1,181,2,515,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,4718,1,-1,0,709,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,52,25,3,-1,0,170,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,33,3107,2,-1,0,181,0
